year,month,day,avg_heat_index_celsius,city_name
2024,4,3,34,"Tuguegarao"
2024,4,4,36,"Tuguegarao"
2024,4,5,34,"Tuguegarao"
2024,4,6,35,"Tuguegarao"
2024,4,7,36,"Tuguegarao"
2024,4,8,36,"Tuguegarao"
2024,4,9,35,"Tuguegarao"
2024,4,10,34,"Tuguegarao"
2024,4,11,35,"Tuguegarao"
2024,4,12,35,"Tuguegarao"
2024,4,13,36,"Tuguegarao"
2024,4,14,36,"Tuguegarao"
2024,4,15,37,"Tuguegarao"
2024,4,16,36,"Tuguegarao"
2024,4,17,36,"Tuguegarao"
2024,4,18,35,"Tuguegarao"
2024,4,19,36,"Tuguegarao"
2024,4,20,35,"Tuguegarao"
2024,4,21,35,"Tuguegarao"
2024,4,22,35,"Tuguegarao"
2024,4,23,38,"Tuguegarao"
2024,1,1,31,"Virac (Synop)"
2024,1,2,31,"Virac (Synop)"
2024,1,3,31,"Virac (Synop)"
2024,1,4,30,"Virac (Synop)"
2024,1,5,31,"Virac (Synop)"
2024,1,6,31,"Virac (Synop)"
2024,1,7,32,"Virac (Synop)"
2024,1,8,29,"Virac (Synop)"
2024,1,9,32,"Virac (Synop)"
2024,1,10,29,"Virac (Synop)"
2024,1,11,27,"Virac (Synop)"
2024,1,12,28,"Virac (Synop)"
2024,1,13,29,"Virac (Synop)"
2024,1,14,30,"Virac (Synop)"
2024,1,15,28,"Virac (Synop)"
2024,1,16,28,"Virac (Synop)"
2024,1,17,28,"Virac (Synop)"
2024,1,18,29,"Virac (Synop)"
2024,1,19,29,"Virac (Synop)"
2024,1,20,29,"Virac (Synop)"
2024,1,21,28,"Virac (Synop)"
2024,1,22,29,"Virac (Synop)"
2024,1,23,30,"Virac (Synop)"
2024,1,24,28,"Virac (Synop)"
2024,1,25,26,"Virac (Synop)"
2024,1,26,25,"Virac (Synop)"
2024,1,27,26,"Virac (Synop)"
2024,1,28,27,"Virac (Synop)"
2024,1,29,27,"Virac (Synop)"
2024,1,30,29,"Virac (Synop)"
2024,1,31,29,"Virac (Synop)"
2024,2,1,29,"Virac (Synop)"
2024,2,2,30,"Virac (Synop)"
2024,2,3,29,"Virac (Synop)"
2024,2,4,30,"Virac (Synop)"
2024,2,5,31,"Virac (Synop)"
2024,2,6,30,"Virac (Synop)"
2024,2,7,29,"Virac (Synop)"
2024,2,8,31,"Virac (Synop)"
2024,2,9,28,"Virac (Synop)"
2024,2,10,29,"Virac (Synop)"
2024,2,11,29,"Virac (Synop)"
2024,2,12,28,"Virac (Synop)"
2024,2,13,29,"Virac (Synop)"
2024,2,14,29,"Virac (Synop)"
2024,2,15,29,"Virac (Synop)"
2024,2,16,29,"Virac (Synop)"
2024,2,17,30,"Virac (Synop)"
2024,2,18,29,"Virac (Synop)"
2024,2,19,29,"Virac (Synop)"
2024,2,20,31,"Virac (Synop)"
2024,2,21,31,"Virac (Synop)"
2024,2,22,30,"Virac (Synop)"
2024,2,23,30,"Virac (Synop)"
2024,2,24,30,"Virac (Synop)"
2024,2,25,29,"Virac (Synop)"
2024,2,26,30,"Virac (Synop)"
2024,2,27,30,"Virac (Synop)"
2024,2,28,31,"Virac (Synop)"
2024,2,29,32,"Virac (Synop)"
2024,3,1,31,"Virac (Synop)"
2024,3,2,30,"Virac (Synop)"
2024,3,3,28,"Virac (Synop)"
2024,3,4,30,"Virac (Synop)"
2024,3,5,31,"Virac (Synop)"
2024,3,6,32,"Virac (Synop)"
2024,3,7,30,"Virac (Synop)"
2024,3,8,30,"Virac (Synop)"
2024,3,9,32,"Virac (Synop)"
2024,3,10,28,"Virac (Synop)"
2024,3,11,28,"Virac (Synop)"
2024,3,12,30,"Virac (Synop)"
2024,3,13,31,"Virac (Synop)"
2024,3,14,30,"Virac (Synop)"
2024,3,15,32,"Virac (Synop)"
2024,3,16,-999,"Virac (Synop)"
2024,3,17,-999,"Virac (Synop)"
2024,3,18,-999,"Virac (Synop)"
2024,3,19,-999,"Virac (Synop)"
2024,3,20,-999,"Virac (Synop)"
2024,3,21,-999,"Virac (Synop)"
2024,3,22,-999,"Virac (Synop)"
2024,3,23,-999,"Virac (Synop)"
2024,3,24,-999,"Virac (Synop)"
2024,3,25,-999,"Virac (Synop)"
2024,3,26,-999,"Virac (Synop)"
2024,3,27,-999,"Virac (Synop)"
2024,3,28,-999,"Virac (Synop)"
2024,3,29,-999,"Virac (Synop)"
2024,3,30,-999,"Virac (Synop)"
2024,3,31,-999,"Virac (Synop)"
2024,4,1,34,"Virac (Synop)"
2024,4,2,34,"Virac (Synop)"
2024,4,3,33,"Virac (Synop)"
2024,4,4,35,"Virac (Synop)"
2024,4,5,34,"Virac (Synop)"
2024,4,6,34,"Virac (Synop)"
2024,4,7,32,"Virac (Synop)"
2024,4,8,33,"Virac (Synop)"
2024,4,9,33,"Virac (Synop)"
2024,4,10,33,"Virac (Synop)"
2024,4,11,33,"Virac (Synop)"
2024,4,12,31,"Virac (Synop)"
2024,4,13,33,"Virac (Synop)"
2024,4,14,34,"Virac (Synop)"
2024,4,15,34,"Virac (Synop)"
2024,4,16,33,"Virac (Synop)"
2024,4,17,35,"Virac (Synop)"
2024,4,18,33,"Virac (Synop)"
2024,4,19,34,"Virac (Synop)"
2024,4,20,35,"Virac (Synop)"
2024,4,21,35,"Virac (Synop)"
2024,4,22,38,"Virac (Synop)"
2024,4,23,38,"Virac (Synop)"
2024,1,1,34,"Zamboanga City"
2024,1,2,27,"Zamboanga City"
2024,1,3,33,"Zamboanga City"
2024,1,4,31,"Zamboanga City"
2024,1,5,32,"Zamboanga City"
2024,1,6,33,"Zamboanga City"
2024,1,7,34,"Zamboanga City"
2024,1,8,34,"Zamboanga City"
2024,1,9,33,"Zamboanga City"
2024,1,10,33,"Zamboanga City"
2024,1,11,34,"Zamboanga City"
2024,1,12,34,"Zamboanga City"
2024,1,13,34,"Zamboanga City"
2024,1,14,33,"Zamboanga City"
2024,1,15,33,"Zamboanga City"
2024,1,16,32,"Zamboanga City"
2024,1,17,32,"Zamboanga City"
2024,1,18,32,"Zamboanga City"
2024,1,19,35,"Zamboanga City"
2024,1,20,33,"Zamboanga City"
2024,1,21,32,"Zamboanga City"
2024,1,22,33,"Zamboanga City"
2024,1,23,32,"Zamboanga City"
2024,1,24,33,"Zamboanga City"
2024,1,25,32,"Zamboanga City"
2024,1,26,30,"Zamboanga City"
2024,1,27,29,"Zamboanga City"
2024,1,28,30,"Zamboanga City"
2024,1,29,30,"Zamboanga City"
2024,1,30,32,"Zamboanga City"
2024,1,31,33,"Zamboanga City"
2024,2,1,32,"Zamboanga City"
2024,2,2,32,"Zamboanga City"
2024,2,3,34,"Zamboanga City"
2024,2,4,34,"Zamboanga City"
2024,2,5,32,"Zamboanga City"
2024,2,6,31,"Zamboanga City"
2024,2,7,32,"Zamboanga City"
2024,2,8,33,"Zamboanga City"
2024,2,9,32,"Zamboanga City"
2024,2,10,33,"Zamboanga City"
2024,2,11,31,"Zamboanga City"
2024,2,12,32,"Zamboanga City"
2024,2,13,32,"Zamboanga City"
2024,2,14,33,"Zamboanga City"
2024,2,15,31,"Zamboanga City"
2024,2,16,33,"Zamboanga City"
2024,2,17,33,"Zamboanga City"
2024,2,18,33,"Zamboanga City"
2024,2,19,33,"Zamboanga City"
2024,2,20,33,"Zamboanga City"
2024,2,21,34,"Zamboanga City"
2024,2,22,33,"Zamboanga City"
2024,2,23,34,"Zamboanga City"
2024,2,24,33,"Zamboanga City"
2024,2,25,33,"Zamboanga City"
2024,2,26,33,"Zamboanga City"
2024,2,27,32,"Zamboanga City"
2024,2,28,32,"Zamboanga City"
2024,2,29,34,"Zamboanga City"
2024,3,1,34,"Zamboanga City"
2024,3,2,33,"Zamboanga City"
2024,3,3,33,"Zamboanga City"
2024,3,4,33,"Zamboanga City"
2024,3,5,34,"Zamboanga City"
2024,3,6,35,"Zamboanga City"
2024,3,7,35,"Zamboanga City"
2024,3,8,33,"Zamboanga City"
2024,3,9,32,"Zamboanga City"
2024,3,10,34,"Zamboanga City"
2024,3,11,31,"Zamboanga City"
2024,3,12,34,"Zamboanga City"
2024,3,13,35,"Zamboanga City"
2024,3,14,33,"Zamboanga City"
2024,3,15,34,"Zamboanga City"
2024,3,16,34,"Zamboanga City"
2024,3,17,33,"Zamboanga City"
2024,3,18,32,"Zamboanga City"
2024,3,19,32,"Zamboanga City"
2024,3,20,33,"Zamboanga City"
2024,3,21,34,"Zamboanga City"
2024,3,22,34,"Zamboanga City"
2024,3,23,34,"Zamboanga City"
2024,3,24,35,"Zamboanga City"
2024,3,25,35,"Zamboanga City"
2024,3,26,35,"Zamboanga City"
2024,3,27,36,"Zamboanga City"
2024,3,28,36,"Zamboanga City"
2024,3,29,35,"Zamboanga City"
2024,3,30,34,"Zamboanga City"
2024,3,31,36,"Zamboanga City"
2024,4,1,34,"Zamboanga City"
2024,4,2,36,"Zamboanga City"
2024,4,3,36,"Zamboanga City"
2024,4,4,35,"Zamboanga City"
2024,4,5,36,"Zamboanga City"
2024,4,6,34,"Zamboanga City"
2024,4,7,35,"Zamboanga City"
2024,4,8,35,"Zamboanga City"
2024,4,9,36,"Zamboanga City"
2024,4,10,35,"Zamboanga City"
2024,4,11,33,"Zamboanga City"
2024,4,12,35,"Zamboanga City"
2024,4,13,37,"Zamboanga City"
2024,4,14,35,"Zamboanga City"
2024,4,15,36,"Zamboanga City"
2024,4,16,35,"Zamboanga City"
2024,4,17,34,"Zamboanga City"
2024,4,18,34,"Zamboanga City"
2024,4,19,36,"Zamboanga City"
2024,4,20,35,"Zamboanga City"
2024,4,21,38,"Zamboanga City"
2024,4,22,39,"Zamboanga City"
2024,4,23,36,"Zamboanga City"
